trial	 subject	 cond1	 cond2	 cue	 interval	 response	 direction	 vel	 cohNumber	 durSignal	 figure	soa	 surround	cohComparison	 v9	 v10	 tTestOnset	 tTestOffset	 tFigureOnset	 tFigureOffset	 coherence
1 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
2 	xx 	x 	x 	rdk 	1 	1 	1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
3 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
4 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
5 	xx 	x 	x 	rdk 	1 	1 	1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
6 	xx 	x 	x 	rdk 	2 	1 	1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
7 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
8 	xx 	x 	x 	rdk 	2 	0 	1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
9 	xx 	x 	x 	rdk 	2 	1 	1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
10 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
11 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
12 	xx 	x 	x 	rdk 	1 	1 	1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
13 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
14 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
15 	xx 	x 	x 	rdk 	2 	0 	1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
16 	xx 	x 	x 	rdk 	1 	1 	1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
17 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
18 	xx 	x 	x 	rdk 	1 	1 	1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
19 	xx 	x 	x 	rdk 	2 	1 	1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
20 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
21 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
22 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
23 	xx 	x 	x 	rdk 	2 	0 	1 	3 	12 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
24 	xx 	x 	x 	rdk 	1 	1 	1 	3 	20 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
1 	xx 	x 	x 	rdk 	2 	1 	1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
2 	xx 	x 	x 	rdk 	2 	1 	1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
3 	xx 	x 	x 	rdk 	1 	1 	1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
4 	xx 	x 	x 	rdk 	1 	1 	1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
5 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
6 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
7 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
8 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
9 	xx 	x 	x 	rdk 	2 	1 	1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
10 	xx 	x 	x 	rdk 	1 	1 	1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
11 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
12 	xx 	x 	x 	rdk 	1 	1 	1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
13 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
14 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
15 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
16 	xx 	x 	x 	rdk 	2 	1 	1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
17 	xx 	x 	x 	rdk 	1 	1 	1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
18 	xx 	x 	x 	rdk 	2 	1 	1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
19 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
20 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
21 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
22 	xx 	x 	x 	rdk 	1 	1 	1 	3 	12 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
23 	xx 	x 	x 	rdk 	2 	1 	1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
24 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	20 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
1 	xx 	x 	x 	rdk 	1 	1 	1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
2 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
3 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
4 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
5 	xx 	x 	x 	rdk 	2 	1 	1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
6 	xx 	x 	x 	rdk 	1 	0 	1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
7 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
8 	xx 	x 	x 	rdk 	2 	1 	1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
9 	xx 	x 	x 	rdk 	2 	1 	1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
10 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
11 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
12 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
13 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
14 	xx 	x 	x 	rdk 	1 	1 	1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
15 	xx 	x 	x 	rdk 	2 	0 	1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
16 	xx 	x 	x 	rdk 	1 	1 	1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
17 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
18 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
19 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
20 	xx 	x 	x 	rdk 	1 	1 	1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
21 	xx 	x 	x 	rdk 	1 	1 	1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
22 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
23 	xx 	x 	x 	rdk 	2 	0 	1 	3 	20 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.4
24 	xx 	x 	x 	rdk 	2 	0 	1 	3 	12 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.24
