trial	 subject	 cond1	 cond2	 cue	 interval	 response	 direction	 vel	 cohNumber	 durSignal	 figure	soa	 surround	cohComparison	 v9	 v10	 tTestOnset	 tTestOffset	 tFigureOnset	 tFigureOffset	 coherence
1 	xx 	x 	x 	rdk 	2 	0 	1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
2 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
3 	xx 	x 	x 	rdk 	1 	1 	1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
4 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
5 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
6 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
7 	xx 	x 	x 	rdk 	1 	0 	1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
8 	xx 	x 	x 	rdk 	2 	0 	1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
9 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
10 	xx 	x 	x 	rdk 	1 	1 	1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
11 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
12 	xx 	x 	x 	rdk 	2 	0 	1 	3 	4 	5 	3 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
1 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
2 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
3 	xx 	x 	x 	rdk 	1 	0 	1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
4 	xx 	x 	x 	rdk 	2 	1 	1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
5 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
6 	xx 	x 	x 	rdk 	1 	1 	1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
7 	xx 	x 	x 	rdk 	2 	1 	1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
8 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
9 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
10 	xx 	x 	x 	rdk 	2 	0 	1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
11 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
12 	xx 	x 	x 	rdk 	1 	0 	1 	3 	4 	5 	2 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
1 	xx 	x 	x 	rdk 	1 	0 	1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
2 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
3 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
4 	xx 	x 	x 	rdk 	2 	1 	1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
5 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
6 	xx 	x 	x 	rdk 	2 	0 	1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
7 	xx 	x 	x 	rdk 	1 	0 	1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
8 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
9 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
10 	xx 	x 	x 	rdk 	1 	1 	1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
11 	xx 	x 	x 	rdk 	2 	1 	1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
12 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	4 	5 	1 	0 	static 	0 	0 	0 	60 	65 	60 	65 	0.08
